cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
1359 1237648673967374425 180.120333231365 -0.123548283079186 0.76026 0.23974 0.081411 0.008332 -15.274826146046795 -16.950286146046796 -20.4187 -22.1526 -22.9194 -23.2784 -23.5087 -23.324176146046796 -24.075176146046793 -24.623176146046795 -25.528176146046796 -25.613176146046797 -27.284176146046796 -29.485176146046797
1360 1237648673967374428 180.120325222953 -0.123548069172819 0.741853 0.258147 0.081411 0.008332 -15.274826146046795 -16.950286146046796 -20.4187 -22.1526 -22.9194 -23.2784 -23.5087 -23.324176146046796 -24.075176146046793 -24.623176146046795 -25.528176146046796 -25.613176146046797 -27.284176146046796 -29.485176146046797
1366 1237648673961738398 167.333771993831 -0.115381756255057 0.690211 0.309789 0.050007 0.0147 -17.613225928243033 -18.123285928243035 -19.2786 -20.6634 -21.1934 -21.4598 -21.5211 -20.963895928243033 -21.592895928243035 -22.110895928243032 -22.809895928243034 -22.910895928243036 -25.749895928243035 -28.398895928243036
1367 1237648673961738430 167.360891082404 -0.128273359909985 0.922647 0.077353 0.081441 0.019499 -17.486711033934235 -9999.0 -19.2801 -20.8531 -21.4158 -21.7187 -21.9127 -22.10702103393423 -22.795021033934233 -23.13202103393423 -24.036021033934233 -24.19602103393423 -26.86602103393423 -29.285021033934232
1369 1237648673459209277 245.671400950177 -0.592740187591909 0.775009 0.224991 0.092781 0.041623 -15.999286273774054 -16.879216273774055 -19.077 -19.1233 -19.2059 -19.5746 -18.6772 -9999.0 -9999.0 -9999.0 -20.720916273774055 -21.012916273774053 -25.747916273774052 -29.554916273774055
1371 1237648673961803944 167.39727511294 -0.195648187450368 0.677463 0.322537 0.018408 0.006082 -15.353534205858345 -15.607144205858344 -16.1359 -16.9875 -17.4244 -17.4525 -17.3424 -9999.0 -9999.0 -9999.0 -18.609204205858347 -18.799204205858345 -22.593204205858346 -25.495204205858343
1385 1237648673459405601 246.220450114704 -0.452237750521635 0.912088 0.087912 0.080926 0.029861 -9999.0 -9999.0 -16.6007 -18.8298 -19.5455 -19.8609 -19.846 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1387 1237648673962131538 168.171415288918 -0.14940596957379 0.668923 0.331077 0.083546 0.026866 -9999.0 -9999.0 -19.7366 -20.4218 -20.6759 -20.6289 -20.4553 -9999.0 -9999.0 -9999.0 -22.256575796087333 -22.575575796087332 -25.634575796087333 -29.28257579608733
1388 1237648673962131539 168.171415288918 -0.14940596957379 0.668923 0.331077 0.083546 0.026866 -9999.0 -9999.0 -19.7366 -20.4218 -20.6759 -20.6289 -20.4553 -9999.0 -9999.0 -9999.0 -22.256575796087333 -22.575575796087332 -25.634575796087333 -29.28257579608733
1389 1237648673962131553 168.198242036472 -0.074540140759004 0.836381 0.163619 0.071011 0.013227 -9999.0 -9999.0 -18.8372 -20.5723 -21.2808 -21.6106 -21.8225 -22.322725670365294 -23.034725670365297 -23.227725670365295 -23.989725670365296 -24.077725670365297 -25.358725670365295 -28.735725670365298
1390 1237648673962131554 168.198234542483 -0.074539966010696 0.826288 0.173712 0.071011 0.013227 -9999.0 -9999.0 -18.8372 -20.5723 -21.2808 -21.6106 -21.8225 -22.322725670365294 -23.034725670365297 -23.227725670365295 -23.989725670365296 -24.077725670365297 -25.358725670365295 -28.735725670365298
1396 1237648673967636601 180.768478495809 -0.124304663120042 0.549277 0.450723 0.05299 0.016221 -16.297116589491196 -17.334816589491197 -18.18 -20.1762 -20.2808 -20.652 -21.2758 -21.393366589491198 -22.146366589491198 -22.819366589491196 -23.5833665894912 -24.462366589491197 -28.117366589491198 -31.212366589491197
1400 1237648673962262670 168.450662870256 -0.13564863081189 0.783617 0.216383 0.089505 0.028204 -9999.0 -9999.0 -18.0617 -18.9725 -19.285 -19.4265 -19.2067 -9999.0 -9999.0 -9999.0 -21.927027528849294 -22.262027528849295 -26.143027528849295 -29.854027528849294
1402 1237648673962262701 168.530658607435 -0.00862697882150564 0.807815 0.192185 0.07835 0.014812 -9999.0 -9999.0 -20.2451 -21.5146 -22.0245 -22.1898 -22.4626 -22.166369763049573 -22.85036976304957 -23.23836976304957 -24.593369763049573 -25.11836976304957 -28.33536976304957 -30.575369763049572
1403 1237648673962262702 168.530647743354 -0.00863104851483895 0.76577 0.23423 0.07835 0.014812 -9999.0 -9999.0 -20.2451 -21.5146 -22.0245 -22.1898 -22.4626 -22.166369763049573 -22.85036976304957 -23.23836976304957 -24.593369763049573 -25.11836976304957 -28.33536976304957 -30.575369763049572
1408 1237648673962393882 168.746976058671 -0.0120241487053104 0.706025 0.293975 0.075821 0.028718 -9999.0 -9999.0 -17.8478 -18.7249 -19.1348 -19.2518 -19.4706 -9999.0 -9999.0 -9999.0 -21.097318239108446 -21.285318239108445 -25.662318239108444 -28.663318239108445
1410 1237648673962393883 168.746975106278 -0.0120144237752417 0.705829 0.294171 0.075821 0.028718 -9999.0 -9999.0 -17.8478 -18.7249 -19.1348 -19.2518 -19.4706 -9999.0 -9999.0 -9999.0 -21.097318239108446 -21.285318239108445 -25.662318239108444 -28.663318239108445
1412 1237648673962459299 168.957624417804 -0.0546005118862348 0.627274 0.372726 0.02961 0.007794 -15.344608102569813 -15.856298102569815 -17.4393 -18.3598 -18.805 -19.0237 -19.3487 -9999.0 -9999.0 -9999.0 -20.824558102569814 -21.285558102569816 -24.774558102569813 -26.780558102569813
1430 1237648673460389652 248.484828769094 -0.533560189550857 0.834169 0.165831 0.0787 0.026039 -16.81752380033374 -17.258823800333737 -18.6723 -19.3133 -19.6671 -19.4529 -20.4397 -9999.0 -9999.0 -9999.0 -21.29357380033374 -21.51957380033374 -25.523573800333736 -28.899573800333737
1432 1237648673460389653 248.48483087754 -0.533585006044948 0.794106 0.205894 0.0787 0.026039 -9999.0 -16.72236380033374 -18.6723 -19.3133 -19.6671 -19.4529 -20.4397 -9999.0 -9999.0 -9999.0 -21.29357380033374 -21.51957380033374 -25.523573800333736 -28.899573800333737
1440 1237648673455670265 237.636866455873 -0.42117116156572 0.572902 0.427098 0.040253 0.017275 -9999.0 -14.689510562071648 -16.5096 -17.5645 -17.8505 -17.8785 -18.5143 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1441 1237648673455735732 237.781302881521 -0.505700113411219 0.736466 0.263534 0.081435 0.040641 -16.72754208008943 -16.34280208008943 -15.8854 -18.6069 -18.7168 -18.854 -19.015 -9999.0 -9999.0 -9999.0 -21.008852080089433 -21.27685208008943 -25.929852080089432 -29.20485208008943
1445 1237648673455931776 238.188779871255 -0.558322065613103 0.924377 0.075623 0.0812 0.00905 -9999.0 -9999.0 -19.5381 -21.3497 -22.1548 -22.563 -22.7969 -22.88522537107329 -23.64022537107329 -24.10622537107329 -24.776225371073288 -24.80922537107329 -26.003225371073288 -29.61322537107329
1447 1237648673455931777 238.188771845213 -0.558319413110691 0.92535 0.07465 0.0812 0.00905 -9999.0 -9999.0 -19.5381 -21.3497 -22.1548 -22.563 -22.7969 -22.88522537107329 -23.64022537107329 -24.10622537107329 -24.776225371073288 -24.80922537107329 -26.003225371073288 -29.61322537107329
1448 1237648673455931778 238.188771586946 -0.55831903707215 0.921704 0.078296 0.0812 0.00905 -9999.0 -9999.0 -19.5381 -21.3497 -22.1548 -22.563 -22.7969 -22.88522537107329 -23.64022537107329 -24.10622537107329 -24.776225371073288 -24.80922537107329 -26.003225371073288 -29.61322537107329
1449 1237648673455997431 238.423886704528 -0.573020043662975 0.642407 0.357593 0.060927 0.013817 -17.60706470660684 -18.02526470660684 -20.3468 -21.3854 -22.0607 -22.2792 -22.6369 -9999.0 -9999.0 -9999.0 -23.231734706606844 -23.401734706606845 -26.868734706606844 -29.480734706606842
1455 1237648673456259584 239.031918336164 -0.607286854012115 0.632495 0.367505 0.028404 0.009449 -15.343209035762989 -14.460259035762988 -16.4187 -17.2661 -17.5018 -17.7035 -17.8152 -9999.0 -9999.0 -9999.0 -19.087319035762988 -19.28531903576299 -23.11331903576299 -26.69931903576299
1458 1237648673456586970 239.698464418741 -0.450345035263986 0.770405 0.229595 0.073718 0.017306 -9999.0 -16.460294646292795 -19.8465 -21.1879 -21.7592 -22.062 -22.221 -22.689064646292795 -23.383064646292794 -23.762064646292796 -24.478064646292797 -24.601064646292798 -27.710064646292796 -29.064064646292795
1464 1237648673453703472 233.082858337928 -0.502918658522726 0.993693 0.006307 0.078812 0.009201 -9999.0 -9999.0 -19.3572 -21.0323 -21.7605 -22.1306 -22.3074 -22.787829947877 -23.580829947877 -23.929829947877 -24.585829947877002 -24.668829947877 -25.403829947877 -29.069829947877
1465 1237648673453703485 233.09029732869 -0.430447555037151 0.795098 0.204902 0.059633 0.010651 -9999.0 -18.034315126888988 -20.0868 -21.3081 -22.0442 -22.3497 -22.6575 -21.596125126888985 -22.453125126888985 -22.88112512688899 -24.042125126888987 -24.124125126888988 -26.696125126888987 -28.220125126888988
1466 1237648673457242569 241.231036407945 -0.463641073110356 0.694303 0.305697 0.0736 0.027425 -9999.0 -15.743177632837241 -18.6717 -18.7083 -19.0738 -19.103 -19.7879 -9999.0 -9999.0 -9999.0 -20.96540763283724 -21.00540763283724 -25.21540763283724 -28.629407632837243
1471 1237648673453769165 233.236971338019 -0.536015379784132 0.647929 0.352071 0.091366 0.029005 -9999.0 -17.68991063315029 -19.1285 -20.534 -21.0004 -21.2837 -21.4349 -21.46846063315029 -22.18446063315029 -22.999460633150292 -23.98546063315029 -24.608460633150294 -27.41846063315029 -30.01846063315029
1473 1237648673454424266 234.746101536244 -0.424868225704419 0.980549 0.019451 0.078342 0.009623 -9999.0 -15.665206019763993 -19.7568 -21.5613 -22.2626 -22.5888 -22.8214 -22.928136019763993 -23.736136019763993 -24.267136019763992 -24.768136019763993 -24.82713601976399 -25.675136019763993 -29.59513601976399
1474 1237648673964490958 173.568139260298 -0.148954877350527 0.649711 0.350289 0.067176 0.030598 -9999.0 -17.082983325225715 -17.2942 -18.2122 -18.5214 -18.6965 -19.5964 -9999.0 -9999.0 -9999.0 -20.293333325225714 -20.377333325225717 -24.974333325225714 -28.339333325225716
1498 1237648673963966546 172.360902277846 -0.00880898247278916 0.678098 0.321902 0.066181 0.010025 -9999.0 -15.033940116454083 -18.5324 -20.3646 -21.0695 -21.4146 -21.6546 -22.304410116454083 -22.876410116454082 -23.438410116454083 -23.952410116454082 -23.942410116454084 -25.54141011645408 -28.74541011645408
1504 1237648673964163311 172.84386619429 -0.119151104286282 0.529354 0.470646 0.079412 0.024729 -9999.0 -17.66974877008134 -17.8332 -18.9825 -19.4668 -19.5705 -19.2702 -9999.0 -9999.0 -9999.0 -21.21419877008134 -21.877198770081343 -25.86919877008134 -29.54319877008134
1525 1237648673969143867 184.252376586938 -0.163582401469372 0.831658 0.168342 0.06752 0.007462 -14.148369495695489 -15.65848949569549 -19.2508 -21.2497 -21.9746 -22.3766 -22.5545 -22.66894949569549 -23.283949495695488 -23.625949495695487 -24.39294949569549 -24.46894949569549 -25.66094949569549 -29.46194949569549
1526 1237648673969143871 184.252367401186 -0.163580655361029 0.832223 0.167777 0.06752 0.007462 -14.148369495695489 -15.65848949569549 -19.2508 -21.2497 -21.9746 -22.3766 -22.5545 -22.66894949569549 -23.283949495695488 -23.625949495695487 -24.39294949569549 -24.46894949569549 -25.66094949569549 -29.46194949569549
1531 1237648673460584859 248.923854149156 -0.594003134776086 0.721024 0.278976 0.064578 0.015243 -16.976824465262716 -17.441864465262714 -19.3083 -20.5922 -21.2117 -21.579 -21.5314 -21.360714465262717 -23.000714465262718 -22.414714465262715 -23.839714465262716 -23.953714465262713 -27.442714465262718 -29.752714465262716
1533 1237648673460585253 248.894537958596 -0.452334001404234 0.873814 0.126186 0.050545 0.015285 -16.614013977983035 -16.754593977983035 -19.4888 -20.5516 -21.1406 -21.2445 -21.3605 -21.182973977983032 -21.755973977983032 -22.185973977983032 -23.192973977983034 -23.311973977983037 -25.393973977983034 -28.435973977983032
1536 1237648673460585255 248.894529220095 -0.452329851996805 0.885413 0.114587 0.050545 0.015285 -16.614013977983035 -16.754593977983035 -19.4888 -20.5516 -21.1406 -21.2445 -21.3605 -21.182973977983032 -21.755973977983032 -22.185973977983032 -23.192973977983034 -23.311973977983037 -25.393973977983034 -28.435973977983032
1541 1237648673966456962 178.053655199022 -0.11411384471895 0.807548 0.192452 0.066678 0.014289 -17.942665389237277 -18.675055389237272 -19.6964 -21.0671 -21.5719 -21.8114 -21.9642 -21.563415389237278 -22.306415389237273 -22.551415389237278 -23.707415389237276 -23.913415389237276 -27.351415389237275 -29.097415389237277
1556 1237648673966850215 179.001633012628 -0.103691399705141 0.571677 0.428323 0.068707 0.0165 -17.94077080142454 -18.328450801424538 -19.47 -20.6847 -21.3393 -21.5045 -21.7552 -21.300600801424544 -21.92360080142454 -22.40360080142454 -23.441600801424542 -23.60360080142454 -26.775600801424538 -29.19860080142454
1560 1237648673966850274 179.048063410393 -0.210238874161895 0.862659 0.137341 0.098061 0.008966 -9999.0 -9999.0 -19.9619 -21.5109 -22.2827 -22.6646 -22.8475 -22.746840121522723 -23.364840121522725 -23.882840121522722 -24.281840121522723 -24.385840121522723 -25.94884012152272 -29.92184012152272
1563 1237648673454752179 235.600377971871 -0.534360875847248 0.808215 0.191785 0.047485 0.023359 -9999.0 -16.015482763998367 -17.8681 -18.1658 -18.5766 -18.5263 -18.9963 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1569 1237648673455407747 237.031052656597 -0.508621906758108 0.555454 0.444546 0.077896 0.038354 -9999.0 -9999.0 -18.6571 -18.4889 -18.791 -18.793 -18.3468 -9999.0 -9999.0 -9999.0 -20.449068660321355 -20.731068660321355 -25.363068660321353 -28.801068660321356
1570 1237648673455407748 237.031052656597 -0.508621906758108 0.555454 0.444546 0.077896 0.038354 -9999.0 -9999.0 -18.6571 -18.4889 -18.791 -18.793 -18.3468 -9999.0 -9999.0 -9999.0 -20.449068660321355 -20.731068660321355 -25.363068660321353 -28.801068660321356
1571 1237648673965146199 175.065279451493 -0.167873731615364 0.659142 0.340858 0.087096 0.016736 -9999.0 -9999.0 -18.3274 -19.5296 -19.8879 -20.0111 -19.9347 -9999.0 -9999.0 -9999.0 -22.79021600267707 -23.16221600267707 -26.49221600267707 -29.56121600267707
1587 1237648673965670611 176.233580740723 -0.0539785258299183 0.889707 0.110293 0.059977 0.033685 -15.160495955761435 -15.888675955761434 -17.1018 -18.2382 -18.5761 -18.7459 -19.2178 -9999.0 -9999.0 -9999.0 -20.44614595576143 -20.722145955761434 -24.631145955761433 -28.374145955761435
1591 1237648673962590344 169.249567359437 -0.0141460027425619 0.709184 0.290816 0.093966 0.027377 -9999.0 -16.02240631398299 -17.9064 -19.1231 -19.6295 -20.0085 -20.1491 -21.272216313982995 -22.00521631398299 -22.789216313982994 -23.469216313982994 -23.866216313982996 -27.904216313982992 -30.19421631398299
1599 1237648673452524259 230.452665340336 -0.621533269233336 0.803719 0.196281 0.062101 0.024641 -16.199594485555572 -16.389224485555573 -18.3634 -18.3698 -18.5049 -18.5225 -18.6983 -9999.0 -9999.0 -9999.0 -20.532984485555573 -20.801984485555572 -24.759984485555574 -28.120984485555574
1603 1237648673963180073 170.603338331203 -0.0612790181245837 0.845755 0.154245 0.092355 0.025435 -16.439776286769096 -9999.0 -18.5178 -20.853 -21.6873 -22.2479 -22.0447 -22.2102962867691 -22.6922962867691 -23.269296286769098 -24.1712962867691 -24.289296286769098 -26.042296286769098 -29.205296286769098
1604 1237648673963245643 170.728648093621 -0.202193729968461 0.970696 0.029304 0.05941 0.018093 -16.410925605551228 -16.912625605551227 -19.0122 -20.6397 -21.267 -21.5758 -21.6801 -21.47464560555123 -22.20664560555123 -22.54164560555123 -23.37164560555123 -23.58564560555123 -26.54364560555123 -29.74464560555123
1615 1237648673963311312 170.840394424837 -0.0666611196288689 0.816252 0.183748 0.085178 0.039581 -16.441174140726957 -16.734844140726956 -18.0346 -19.2859 -19.8535 -19.9302 -20.3416 -9999.0 -9999.0 -9999.0 -21.974014140726958 -21.92301414072696 -25.58501414072696 -29.01301414072696
1626 1237648673456980077 240.629202559874 -0.598000140615173 0.859697 0.140303 0.09792 0.013197 -9999.0 -9999.0 -20.5485 -21.9848 -22.5452 -22.8273 -22.8753 -23.135509681508307 -23.859509681508307 -24.411509681508306 -25.324509681508307 -25.479509681508304 -28.007509681508306 -29.558509681508305
1627 1237648673456980081 240.62919437779 -0.597997695145287 0.857014 0.142986 0.09792 0.013197 -9999.0 -9999.0 -20.5485 -21.9848 -22.5452 -22.8273 -22.8753 -23.135509681508307 -23.859509681508307 -24.411509681508306 -25.324509681508307 -25.479509681508304 -28.007509681508306 -29.558509681508305
1631 1237648673966260368 177.713844167466 -0.183076601488292 0.557389 0.442611 0.068513 0.031414 -17.792995420916665 -18.227555420916666 -17.9049 -18.7052 -19.0011 -18.9819 -19.1901 -9999.0 -9999.0 -9999.0 -21.458165420916664 -21.851165420916665 -25.492165420916663 -29.174165420916665
1632 1237648673456980916 240.583455854762 -0.421543990762036 0.662666 0.337334 0.078813 0.02312 -9999.0 -16.700389000730972 -18.2181 -19.37 -19.8168 -19.9342 -20.1018 -9999.0 -9999.0 -9999.0 -21.543859000730972 -20.401859000730973 -25.84185900073097 -29.102859000730973
1644 1237648673451475503 228.057210053246 -0.472137646641255 0.838634 0.161366 0.046074 0.028564 -15.835703138216886 -16.548293138216888 -17.4608 -17.9014 -17.9891 -17.9849 -17.7229 -9999.0 -9999.0 -9999.0 -19.468853138216886 -19.930853138216886 -23.910853138216886 -27.547853138216887
1647 1237648673446101306 215.862674967464 -0.42249585418699 0.766188 0.233812 0.064848 0.014475 -17.475607836671806 -17.908957836671803 -19.6898 -20.742 -21.3535 -21.5579 -21.7524 -21.835187836671803 -22.577187836671804 -22.973187836671805 -23.814187836671806 -23.939187836671806 -26.579187836671803 -28.100187836671804
1650 1237648673446232351 216.144470420179 -0.430119014237269 0.652332 0.347668 0.077329 0.011806 -16.27979262048581 -16.07829262048581 -18.7321 -19.819 -20.5366 -20.7771 -20.8547 -21.368352620485812 -22.249352620485812 -22.435352620485812 -23.32435262048581 -23.46835262048581 -25.20835262048581 -28.578352620485813
1656 1237648673446428927 216.617727346904 -0.570249265563914 0.516291 0.483709 0.046918 0.014601 -16.467317664928924 -17.655087664928924 -19.5104 -20.9095 -21.4983 -21.8401 -22.1372 -21.724597664928922 -22.36559766492892 -22.99359766492892 -23.95659766492892 -24.07859766492892 -26.96559766492892 -28.810597664928924
1659 1237648673451606340 228.39781210113 -0.576738117154399 0.928473 0.071527 0.056266 0.011798 -9999.0 -15.8183264425721 -19.279 -21.1488 -21.8464 -22.1941 -22.3591 -22.366716442572102 -23.119716442572102 -23.4727164425721 -24.340716442572102 -24.334716442572102 -25.7067164425721 -28.134716442572103
1660 1237648673451606343 228.397801875264 -0.576721917468858 0.842301 0.157699 0.056266 0.011798 -9999.0 -15.8183264425721 -19.279 -21.1488 -21.8464 -22.1941 -22.3591 -22.366716442572102 -23.119716442572102 -23.4727164425721 -24.340716442572102 -24.334716442572102 -25.7067164425721 -28.134716442572103
1662 1237648673442365618 207.240661418919 -0.452753021710865 0.692641 0.307359 0.072096 0.017777 -17.86477837742342 -18.64461837742342 -19.5717 -20.7303 -21.2882 -21.516 -21.7078 -21.63429837742342 -22.43929837742342 -23.10829837742342 -23.75729837742342 -23.97429837742342 -27.711298377423418 -29.62129837742342
1668 1237648673451802733 228.813688194746 -0.57094131367019 0.540629 0.459371 0.081183 0.029704 -16.421065283372073 -9999.0 -17.8206 -19.1626 -19.7119 -19.8766 -20.2919 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1669 1237648672921158156 243.060948547777 -0.993161418210038 0.930335 0.069665 0.044473 0.010247 -9999.0 -9999.0 -18.8771 -21.4346 -22.0458 -22.5391 -22.6067 -22.317534645090582 -23.084534645090578 -23.49553464509058 -24.47153464509058 -24.42753464509058 -25.02753464509058 -28.09253464509058
1671 1237648673451868326 228.905068398372 -0.519471206107215 0.86941 0.13059 0.098056 0.009756 -9999.0 -15.931362098370673 -20.2529 -21.7744 -22.5225 -22.8702 -23.1234 -23.306722098370678 -23.995722098370678 -24.478722098370675 -25.285722098370677 -25.377722098370675 -26.386722098370676 -29.625722098370673
1675 1237648673451868626 228.895617238714 -0.587694296995602 0.921026 0.078974 0.074584 0.032329 -16.927013374940046 -16.928703374940046 -17.829 -19.1325 -19.6477 -19.728 -20.0564 -9999.0 -9999.0 -9999.0 -21.975733374940045 -22.171733374940047 -25.236733374940044 -28.647733374940046
1699 1237648673443217689 209.154828891499 -0.561457104698919 0.704945 0.295055 0.063533 0.024532 -15.96535683101278 -16.49381683101278 -16.7257 -17.5864 -17.8326 -17.8367 -18.2909 -9999.0 -9999.0 -9999.0 -19.92368683101278 -20.13568683101278 -24.94568683101278 -28.72668683101278
1714 1237648673452720490 230.945787223918 -0.435321811458854 0.975873 0.024127 0.08184 0.011207 -9999.0 -9999.0 -18.5688 -20.3162 -21.0401 -21.3901 -21.5096 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1715 1237648673452720495 230.953171125145 -0.517724330260073 0.777641 0.222359 0.060156 0.020444 -16.292842916879724 -16.984362916879725 -18.1599 -19.1679 -19.5595 -19.665 -19.9281 -9999.0 -9999.0 -9999.0 -21.917892916879723 -22.226892916879724 -25.755892916879723 -28.402892916879722
1723 1237648673966391318 177.881081602185 -0.0510048798970081 0.945529 0.054471 0.036065 0.009815 -16.51373576916089 -17.11621576916089 -18.923 -20.4049 -20.9799 -21.2707 -21.459 -21.71414576916089 -22.47614576916089 -22.82714576916089 -23.78214576916089 -24.00814576916089 -27.47214576916089 -29.98514576916089
1724 1237648673460979130 249.737628952917 -0.423364756905928 0.902044 0.097956 0.047944 0.029151 -9999.0 -15.72191209329307 -17.7927 -18.0194 -18.3089 -18.2748 -17.9983 -9999.0 -9999.0 -9999.0 -20.64318209329307 -20.71818209329307 -24.48918209329307 -28.13118209329307
1725 1237648673460979131 249.737628952917 -0.423364756905928 0.902044 0.097956 0.047944 0.029151 -9999.0 -15.72191209329307 -17.7927 -18.0194 -18.3089 -18.2748 -17.9983 -9999.0 -9999.0 -9999.0 -20.64318209329307 -20.71818209329307 -24.48918209329307 -28.13118209329307
1731 1237648673461109224 250.014769611751 -0.473801704070163 0.783267 0.216733 0.033762 0.008398 -15.544475433264157 -16.235145433264154 -18.3109 -19.6999 -20.035 -20.2181 -20.2061 -20.119175433264154 -20.670175433264156 -21.047175433264158 -21.846175433264158 -22.087175433264157 -25.756175433264154 -28.000175433264154
1744 1237648673447477325 218.946981349591 -0.477130965204858 0.877036 0.122964 0.091585 0.007978 -9999.0 -9999.0 -20.1711 -22.0173 -22.7522 -23.1405 -23.4021 -22.999982053021032 -23.72198205302103 -24.26398205302103 -25.17898205302103 -25.28298205302103 -26.097982053021035 -28.79798205302103
1749 1237648673447543023 219.119821276293 -0.57292472418341 0.656781 0.343219 0.073961 0.028496 -16.804878013222712 -16.878888013222713 -17.4776 -18.6501 -19.0653 -19.0671 -19.4189 -9999.0 -9999.0 -9999.0 -22.315578013222712 -22.633578013222714 -25.755578013222713 -28.857578013222714
1751 1237648673447609415 219.286425805931 -0.487056329094301 0.791042 0.208958 0.081267 0.030251 -16.023166549045186 -16.160856549045185 -18.0238 -17.8502 -18.1026 -18.4666 -18.6847 -9999.0 -9999.0 -9999.0 -20.156116549045183 -20.719116549045186 -24.984116549045183 -28.869116549045184
1756 1237648673453637939 232.983281002194 -0.603071729446823 0.684328 0.315672 0.074831 0.02419 -16.997265560094615 -17.713745560094615 -20.023 -20.6109 -21.1779 -21.3219 -21.5375 -21.505285560094613 -22.083285560094616 -22.533285560094612 -23.350285560094612 -23.492285560094615 -25.930285560094614 -28.933285560094614
1757 1237648673453637940 232.983282410825 -0.603067964425657 0.631694 0.368306 0.074831 0.02419 -16.997265560094615 -17.713745560094615 -20.023 -20.6109 -21.1779 -21.3219 -21.5375 -21.505285560094613 -22.083285560094616 -22.533285560094612 -23.350285560094612 -23.492285560094615 -25.930285560094614 -28.933285560094614
1760 1237648673449115670 222.605003398612 -0.469295494881825 0.808837 0.191163 0.062873 0.023092 -16.88501822072488 -17.174928220724883 -18.7193 -18.8738 -19.2254 -19.4453 -19.7923 -9999.0 -9999.0 -9999.0 -20.69299822072488 -21.001998220724882 -24.96799822072488 -27.871998220724883
1761 1237648673449181745 222.771425895225 -0.564059143017518 0.701967 0.298033 0.080658 0.026372 -15.857701669217901 -16.0936116692179 -19.0979 -18.4194 -18.625 -18.8936 -18.8913 -9999.0 -9999.0 -9999.0 -20.681871669217898 -21.1298716692179 -25.3528716692179 -28.621871669217903
1762 1237648673449181746 222.771425895225 -0.564059143017518 0.701967 0.298033 0.080658 0.026372 -15.857701669217901 -16.0936116692179 -19.0979 -18.4194 -18.625 -18.8936 -18.8913 -9999.0 -9999.0 -9999.0 -20.681871669217898 -21.1298716692179 -25.3528716692179 -28.621871669217903
1767 1237648673450295638 225.378209740102 -0.539703566901101 0.65448 0.34552 0.031543 0.007924 -16.12627067033891 -16.36142067033891 -17.5464 -18.551 -18.9106 -18.9632 -19.3248 -9999.0 -9999.0 -9999.0 -20.59999067033891 -20.70799067033891 -24.064990670338908 -26.65899067033891
1772 1237648673457701729 242.232755495501 -0.571277420165811 0.870482 0.129518 0.069561 0.03091 -9999.0 -16.166484227284297 -19.6537 -19.2451 -19.6161 -19.4589 -19.6821 -9999.0 -9999.0 -9999.0 -21.563724227284297 -21.7917242272843 -25.532724227284298 -29.165724227284294
1775 1237648673451147816 227.36329837431 -0.539751203421382 0.758888 0.241112 0.074279 0.03109 -16.78519474276323 -17.03510474276323 -17.9568 -18.502 -18.9724 -18.9224 -18.9226 -9999.0 -9999.0 -9999.0 -21.417374742763233 -21.56937474276323 -24.982374742763234 -28.888374742763233
1777 1237648673457766684 242.364787247091 -0.554937541887721 0.605965 0.394035 0.080208 0.023425 -9999.0 -15.973529209892575 -17.6559 -20.0229 -20.6272 -20.9524 -21.1949 -21.201049209892574 -22.225049209892575 -22.501049209892578 -23.742049209892578 -23.937049209892578 -27.723049209892576 -29.369049209892573
1790 1237648673452262226 229.893951910991 -0.516141167145355 0.898381 0.101619 0.070965 0.023724 -16.455608764598303 -16.367228764598302 -18.3238 -18.5598 -18.8306 -18.8488 -18.9202 -9999.0 -9999.0 -9999.0 -20.5082487645983 -20.6332487645983 -24.9592487645983 -28.2792487645983
1794 1237648673452916950 231.338697571883 -0.43003856424836 0.730776 0.269224 0.07032 0.024353 -9999.0 -16.336062858978266 -17.7612 -19.697 -20.2894 -20.5991 -20.903 -22.058442858978268 -22.580442858978266 -22.490442858978266 -23.123442858978265 -23.234442858978266 -25.532442858978264 -28.485442858978267
1795 1237648673452982561 231.54523807342 -0.454234591754371 0.929612 0.070388 0.068333 0.013513 -9999.0 -15.251268806623305 -19.8098 -21.3707 -22.1524 -22.4732 -22.7818 -22.734178806623305 -23.578178806623306 -23.823178806623304 -24.723178806623306 -24.738178806623306 -25.590178806623307 -28.780178806623304
1804 1237648673457111537 240.970922558895 -0.497001458532643 0.81845 0.18155 0.062437 0.012955 -9999.0 -16.49885791173024 -18.903 -20.8021 -21.5091 -21.895 -22.0043 -22.29921791173024 -22.885217911730237 -23.258217911730238 -24.333217911730237 -24.432217911730238 -26.03021791173024 -28.64521791173024
