cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
10104 1237664290472919312 202.958864352224 14.1915429456538 0.775204 0.224796 0.062415 0.01817 -9999.0 -14.98766885255212 -19.7756 -21.0772 -21.7499 -22.0615 -22.3563 -20.814418852552123 -21.41941885255212 -22.03841885255212 -22.63241885255212 -22.94941885255212 -25.46741885255212 -28.84241885255212
10106 1237664290473050397 203.32969355322 14.2509243506612 0.880971 0.119029 0.053662 0.0084 -9999.0 -9999.0 -19.3147 -20.976 -21.7119 -22.0856 -22.3365 -20.314777177357296 -21.416777177357297 -22.020777177357296 -22.7907771773573 -23.122777177357296 -24.597777177357298 -28.090777177357296
10108 1237664290473181279 203.536167706884 14.146157244202 0.869299 0.130701 0.044817 0.013983 -9999.0 -9999.0 -18.4803 -19.8528 -20.3305 -20.6178 -20.8175 -9999.0 -9999.0 -9999.0 -21.412808600549848 -21.52680860054985 -23.96480860054985 -27.43980860054985
10109 1237664290473181281 203.536010181348 14.1454352914814 0.874442 0.125558 0.079106 0.021515 -9999.0 -9999.0 -18.7603 -20.9756 -21.7196 -22.0062 -22.0235 -9999.0 -9999.0 -9999.0 -21.0283563745864 -21.2703563745864 -25.1633563745864 -29.2453563745864
10125 1237664290473836657 205.078611871828 14.1277949840497 0.776994 0.223006 0.097153 0.018905 -9999.0 -9999.0 -19.857 -21.4394 -22.1551 -22.5235 -22.7592 -22.927313113272334 -23.496313113272336 -24.146313113272335 -24.280313113272335 -24.559313113272335 -26.239313113272335 -29.367313113272335
10128 1237664290474229928 206.061904072878 13.8714713475312 0.795093 0.204907 0.031153 0.008729 -9999.0 -12.211298378016487 -19.3586 -20.5841 -21.3571 -21.6777 -21.9894 -19.625348378016486 -20.188348378016485 -20.953348378016486 -21.431348378016487 -21.731348378016484 -22.89434837801649 -26.436348378016486
10137 1237664290474557817 206.848607110864 13.9110186090419 0.763943 0.236057 0.054587 0.030098 -9999.0 -13.236447061538554 -17.4927 -18.0076 -18.4158 -18.3993 -18.5219 -20.578327061538552 -21.53632706153855 -21.97532706153855 -22.654327061538552 -22.974327061538553 -24.094327061538554 -27.790327061538555
10139 1237664290474754383 207.230418390409 13.7838731581718 0.826853 0.173147 0.079812 0.043359 -9999.0 -9999.0 -17.9627 -18.371 -18.862 -18.5401 -18.2903 -20.903708572484174 -21.989708572484176 -22.697708572484174 -23.30870857248417 -23.645708572484175 -25.030708572484173 -28.659708572484174
10142 1237664290475081755 207.996797480332 13.8242520819495 0.864249 0.135751 0.091654 0.014077 -9999.0 -9999.0 -20.2465 -21.5608 -22.3726 -22.6234 -23.0115 -9999.0 -9999.0 -9999.0 -22.56571908258521 -22.985719082585213 -25.85871908258521 -29.046719082585213
10147 1237664290475409733 208.857654073932 13.6899997274256 0.860776 0.139224 0.098838 0.047091 -9999.0 -16.592412044158174 -19.1692 -19.0364 -19.1663 -19.0787 -19.3812 -9999.0 -9999.0 -9999.0 -22.428112044158176 -22.809112044158177 -26.228112044158173 -29.788112044158176
10150 1237664290475475237 209.00451486293 13.5610353495149 0.794184 0.205816 0.073121 0.026119 -9999.0 -17.412144823317536 -19.3584 -20.0233 -20.4287 -20.4306 -20.4737 -21.164504823317536 -22.043504823317537 -22.107504823317537 -22.993504823317537 -23.159504823317537 -26.161504823317536 -29.000504823317534
10154 1237664290475606068 209.246492188489 13.6713432049151 0.960162 0.039838 0.07789 0.008336 -18.062502379887796 -18.276812379887794 -19.2531 -21.6397 -22.4651 -22.7431 -22.8293 -9999.0 -9999.0 -9999.0 -21.405892379887796 -21.873892379887792 -25.09689237988779 -28.748892379887792
10157 1237664290475868251 209.79607119394 13.488231669041 0.814142 0.185858 0.039133 0.009373 -16.0275370380939 -16.497857038093898 -19.5321 -21.026 -21.7316 -22.0383 -22.2845 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10159 1237664290475999243 210.132332677334 13.5319761379454 0.966712 0.033288 0.086669 0.010718 -9999.0 -9999.0 -19.9929 -21.7682 -22.4732 -22.8242 -22.9759 -9999.0 -9999.0 -9999.0 -22.81691050890356 -23.03491050890356 -25.60191050890356 -29.06491050890356
10161 1237664290996748332 172.210692930046 15.0533979508352 0.832669 0.167331 0.071622 0.025208 -9999.0 -15.909876417968746 -18.7282 -20.5904 -21.2177 -21.578 -21.5224 -9999.0 -9999.0 -9999.0 -22.269256417968748 -22.62425641796875 -25.245256417968747 -29.01525641796875
10164 1237664290996813840 172.254924091963 14.9781007349769 0.794589 0.205411 0.05451 0.015311 -9999.0 -9999.0 -19.8815 -21.0992 -21.5564 -21.9164 -22.1091 -9999.0 -9999.0 -9999.0 -21.926142204448382 -22.095142204448383 -24.306142204448385 -28.50114220444838
10166 1237664290996879520 172.443080298063 14.9106903365011 0.855433 0.144567 0.065735 0.013068 -9999.0 -9999.0 -18.1771 -19.6839 -20.3518 -20.6332 -20.9501 -9999.0 -9999.0 -9999.0 -22.275045184231505 -22.546045184231502 -24.912045184231502 -28.764045184231506
10167 1237664290996879524 172.449516347233 14.8970511403695 0.687833 0.312167 0.076788 0.008193 -9999.0 -9999.0 -19.4332 -21.2618 -22.0146 -22.3699 -22.6806 -9999.0 -9999.0 -9999.0 -21.48929364162945 -21.92529364162945 -25.743293641629453 -28.653293641629453
10171 1237664290996880184 172.501446031133 15.0663974229852 0.916083 0.083917 0.084174 0.025822 -9999.0 -9999.0 -17.8991 -18.5232 -18.8828 -18.7715 -18.8597 -21.796772850238167 -22.881772850238164 -22.983772850238168 -23.517772850238167 -23.782772850238167 -25.970772850238166 -28.835772850238165
10175 1237664290997010628 172.810713534434 15.0305650896881 0.956977 0.043023 0.093674 0.012078 -16.338109063551887 -16.883959063551888 -19.1416 -21.0913 -21.8554 -22.2874 -22.4428 -9999.0 -9999.0 -9999.0 -22.912029063551884 -23.281029063551888 -25.994029063551885 -30.018029063551886
10179 1237664290997076268 172.934930959459 14.9444911305368 0.882591 0.117409 0.095817 0.033027 -9999.0 -9999.0 -17.9664 -18.9106 -19.5119 -19.5922 -19.3902 -23.497290011851202 -23.983290011851203 -24.4752900118512 -25.263290011851204 -25.3412900118512 -25.9292900118512 -29.507290011851204
10180 1237664290997141628 173.021254385472 15.0313865937071 0.628296 0.371704 0.053911 0.013462 -9999.0 -9999.0 -18.8493 -20.2906 -20.8085 -21.1042 -21.2159 -20.0932171305909 -20.842217130590896 -21.5302171305909 -22.6082171305909 -22.7802171305909 -24.5682171305909 -28.3132171305909
10182 1237664290997207170 173.178857544407 14.951367698259 0.725526 0.274474 0.086459 0.011037 -9999.0 -9999.0 -18.7206 -20.2684 -20.9954 -21.3415 -21.5357 -9999.0 -9999.0 -9999.0 -22.404330985405963 -22.799330985405962 -25.882330985405964 -29.05733098540596
10183 1237664290997207173 173.178852120557 14.9513619430208 0.645774 0.354226 0.086459 0.011037 -9999.0 -9999.0 -18.7206 -20.2684 -20.9954 -21.3415 -21.5357 -9999.0 -9999.0 -9999.0 -21.68533098540596 -22.245330985405964 -25.678330985405964 -29.175330985405964
10185 1237664290997207249 173.289095217724 15.1064243626198 0.905704 0.094296 0.075415 0.020944 -9999.0 -9999.0 -19.2563 -20.5762 -21.147 -21.3738 -21.6164 -21.301047398538735 -21.878047398538733 -22.581047398538733 -23.603047398538735 -23.852047398538733 -25.168047398538732 -28.370047398538734
10199 1237664290997993773 175.169363173544 15.0521974151583 0.56978 0.43022 0.075513 0.029424 -9999.0 -9999.0 -18.5656 -18.9412 -19.3562 -19.269 -19.2955 -9999.0 -9999.0 -9999.0 -22.30501509470703 -22.49501509470703 -25.19501509470703 -28.70301509470703
10206 1237664290998190372 175.494599257513 15.0884708860149 0.81115 0.18885 0.060816 0.03137 -9999.0 -15.891494104237935 -15.8747 -17.2959 -17.5319 -17.675 -19.0043 -9999.0 -9999.0 -9999.0 -22.131604104237937 -22.351604104237936 -24.735604104237936 -28.480604104237933
10207 1237664290998452782 176.133471681071 15.1590439070852 0.751745 0.248255 0.064097 0.022958 -9999.0 -16.010633179132682 -17.9207 -18.1048 -18.4239 -18.4697 -18.4554 -9999.0 -9999.0 -9999.0 -22.250743179132684 -22.470743179132683 -24.854743179132683 -28.59974317913268
10218 1237664290998714680 176.796189215434 15.1181501596804 0.879456 0.120544 0.068181 0.035095 -9999.0 -17.120941657498 -17.9386 -18.6949 -19.0847 -18.9799 -19.6552 -22.652111657498 -23.382111657498 -23.714111657498 -24.377111657498002 -24.424111657498003 -26.305111657498003 -28.484111657498
10221 1237664290998976638 177.421864208797 15.1263520612756 0.93218 0.06782 0.082763 0.024789 -9999.0 -9999.0 -19.6723 -20.5509 -21.2244 -21.3973 -21.681 -9999.0 -9999.0 -9999.0 -22.597960999098888 -22.844960999098888 -25.116960999098886 -28.988960999098886
10222 1237664290998976639 177.421857509822 15.1263486145116 0.958098 0.041902 0.082763 0.024789 -16.368070999098887 -16.753650999098888 -19.6723 -20.5509 -21.2244 -21.3973 -21.681 -22.400960999098885 -23.12196099909889 -23.590960999098886 -24.331960999098886 -24.687960999098884 -28.06096099909889 -30.339960999098885
10223 1237664290998976709 177.43293905656 15.2251147903987 0.679916 0.320084 0.060987 0.026211 -9999.0 -9999.0 -18.0749 -18.5316 -18.8462 -19.0515 -19.4462 -9999.0 -9999.0 -9999.0 -22.372964450691214 -22.622964450691214 -24.909964450691213 -28.361964450691215
10224 1237664290998976718 177.379300060048 15.2610473469849 0.513562 0.486438 0.026572 0.014316 -9999.0 -9999.0 -17.2204 -17.8745 -18.2406 -18.2923 -18.0564 -9999.0 -9999.0 -9999.0 -20.203582257755713 -20.423582257755715 -23.031582257755716 -26.439582257755717
10225 1237664290998977017 177.405612849999 15.1335775912826 0.736829 0.263171 0.081815 0.048876 -9999.0 -15.107229144154054 -16.1779 -17.5293 -17.8213 -17.7595 -19.0629 -9999.0 -9999.0 -9999.0 -22.165529144154057 -22.595529144154057 -26.517529144154054 -29.182529144154053
10227 1237664290999108075 177.71459418247 15.194039866153 0.776484 0.223516 0.06061 0.0258 -9999.0 -9999.0 -18.2776 -18.6179 -18.7259 -18.6301 -18.3733 -21.739919039519307 -22.37191903951931 -22.62591903951931 -23.39691903951931 -23.416919039519307 -24.57891903951931 -27.85191903951931
10228 1237664290999108076 177.71459418247 15.194039866153 0.776484 0.223516 0.06061 0.0258 -9999.0 -9999.0 -18.2776 -18.6179 -18.7259 -18.6301 -18.3733 -21.739919039519307 -22.37191903951931 -22.62591903951931 -23.39691903951931 -23.416919039519307 -24.57891903951931 -27.85191903951931
10229 1237664290999238757 177.986218878732 15.2069824636119 0.89568 0.10432 0.060685 0.015921 -9999.0 -17.023549905728572 -19.1217 -20.2049 -20.6428 -20.8351 -21.061 -9999.0 -9999.0 -9999.0 -22.395719905728573 -22.878719905728573 -26.308719905728573 -28.780719905728574
10230 1237664290999238759 177.986211443807 15.2069800000936 0.9023 0.0977 0.060685 0.015921 -13.162889905728573 -15.105109905728572 -19.1217 -20.2049 -20.6428 -20.8351 -21.061 -21.872719905728573 -22.38871990572857 -23.00171990572857 -23.637719905728574 -23.839719905728572 -26.706719905728573 -28.534719905728572
10231 1237664290999238785 178.035151544276 15.2118086239633 0.587406 0.412594 0.043687 0.013621 -9999.0 -14.920263795942219 -18.079 -19.0743 -19.4371 -19.5549 -19.652 -9999.0 -9999.0 -9999.0 -20.77757379594222 -21.15157379594222 -24.59057379594222 -27.18457379594222
10240 1237664290999500939 178.596899117734 15.2052862758566 0.954489 0.045511 0.066602 0.01171 -16.568522879125 -16.668702879124996 -19.3175 -21.059 -21.7747 -22.1367 -22.4361 -22.421822879124996 -23.075822879125 -23.770822879125 -24.311822879124996 -24.533822879124997 -27.269822879124998 -29.363822879124996
10243 1237664290999632385 178.963645386312 15.2624765662104 0.666947 0.333053 0.063906 0.038402 -9999.0 -15.362330101918001 -18.1831 -18.2964 -18.7905 -18.7211 -19.5907 -21.370970101918 -22.061970101918 -22.469970101918 -23.052970101918 -23.186970101918 -25.530970101918 -28.691970101918002
10244 1237664290999632386 178.963645386312 15.2624765662104 0.666947 0.333053 0.063906 0.038402 -9999.0 -9999.0 -18.1831 -18.2964 -18.7905 -18.7211 -19.5907 -20.318970101918 -21.456970101918 -22.027970101918 -22.178970101918 -22.479970101918 -24.674970101918 -28.424970101918
10248 1237664290999763343 179.241564037231 15.1472496722829 0.827618 0.172382 0.050788 0.023248 -9999.0 -9999.0 -17.3952 -18.1497 -18.4128 -18.5093 -18.4509 -19.79276819391554 -20.71876819391554 -21.639768193915536 -22.42976819391554 -22.62876819391554 -24.29876819391554 -27.64676819391554
10249 1237664290999763345 179.241564037231 15.1472496722829 0.827618 0.172382 0.050788 0.023248 -9999.0 -9999.0 -17.3952 -18.1497 -18.4128 -18.5093 -18.4509 -19.79276819391554 -20.71876819391554 -21.639768193915536 -22.42976819391554 -22.62876819391554 -24.29876819391554 -27.64676819391554
10252 1237664290999894115 179.574863852252 15.2869983521307 0.834671 0.165329 0.047597 0.015062 -9999.0 -9999.0 -19.9784 -20.8531 -21.477 -21.7815 -22.0079 -9999.0 -9999.0 -9999.0 -21.574864237614577 -21.942864237614575 -24.043864237614574 -27.968864237614575
10256 1237664290999959826 179.699772893726 15.3622956513623 0.739469 0.260531 0.090229 0.068848 -9999.0 -18.63964113265662 -18.643 -18.8341 -19.2127 -19.1486 -19.3658 -22.271591132656624 -22.788591132656624 -23.170591132656625 -24.174591132656623 -24.377591132656626 -28.046591132656623 -29.854591132656623
10259 1237664291000221944 180.345682299278 15.1972651533337 0.787106 0.212894 0.091446 0.026657 -9999.0 -16.602549044969642 -18.5158 -19.7754 -20.2964 -20.3622 -20.5726 -23.53847904496964 -24.225479044969642 -24.66947904496964 -25.49247904496964 -25.516479044969643 -26.161479044969642 -29.50647904496964
10261 1237664291000222591 180.39964258719 15.1729972409361 0.530996 0.469004 0.042558 0.017823 -9999.0 -9999.0 -17.102 -18.0934 -18.5354 -18.5655 -18.8245 -9999.0 -9999.0 -9999.0 -21.006935382503706 -21.457935382503706 -23.899935382503703 -27.361935382503702
10266 1237664291000484072 181.004196797332 15.2461807600887 0.539897 0.460103 0.090385 0.034061 -9999.0 -9999.0 -18.4051 -19.4329 -19.8442 -19.9152 -20.2163 -22.819572495931546 -23.536572495931548 -23.80157249593155 -24.837572495931546 -24.96457249593155 -27.88457249593155 -29.93957249593155
10269 1237664291000549570 181.215541023357 15.3117295768425 0.925922 0.074078 0.099245 0.008098 -9999.0 -9999.0 -20.3693 -21.7516 -22.5454 -22.8877 -23.1444 -22.535628861230954 -23.199628861230956 -23.465628861230954 -24.156628861230956 -24.321628861230955 -26.797628861230955 -29.939628861230954
10270 1237664291000549572 181.215535143821 15.3117258007118 0.924757 0.075243 0.099245 0.008098 -9999.0 -9999.0 -20.3693 -21.7516 -22.5454 -22.8877 -23.1444 -9999.0 -9999.0 -9999.0 -23.212628861230954 -23.572628861230953 -27.167628861230952 -29.530628861230955
10272 1237664291000680562 181.474077665338 15.3223209974608 0.919133 0.080867 0.089885 0.020633 -9999.0 -9999.0 -18.0074 -20.0021 -20.6532 -20.9372 -21.2636 -23.705788565579603 -24.321788565579602 -24.7767885655796 -25.8377885655796 -25.8037885655796 -26.738788565579604 -28.9747885655796
10273 1237664291000681216 181.493964595913 15.2734480310551 0.958873 0.041127 0.088931 0.038471 -9999.0 -9999.0 -16.5404 -17.9044 -18.4297 -18.7335 -19.4157 -23.670208327816702 -24.287208327816707 -24.790208327816707 -25.725208327816702 -25.739208327816705 -26.176208327816703 -29.626208327816705
10274 1237664291000681217 181.493964595913 15.2734480310551 0.958873 0.041127 0.088931 0.038471 -9999.0 -9999.0 -16.5404 -17.9044 -18.4297 -18.7335 -19.4157 -21.318208327816706 -22.171208327816707 -22.548208327816702 -23.125208327816704 -23.443208327816706 -26.846208327816704 -29.501208327816705
10279 1237664291001335858 183.028313778383 15.2371805975074 0.863864 0.136136 0.079816 0.014675 -9999.0 -9999.0 -19.4241 -20.8533 -21.554 -21.8586 -22.1629 -21.637823392423794 -22.202823392423795 -22.390823392423798 -23.046823392423796 -23.121823392423796 -25.325823392423793 -28.897823392423795
10282 1237664291001401472 183.171095233804 15.219511228306 0.766953 0.233047 0.038806 0.01314 -9999.0 -9999.0 -17.5764 -18.0405 -18.4774 -18.5462 -18.5794 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10284 1237664291001466946 183.25042018317 15.2876535232909 0.552013 0.447987 0.081469 0.015039 -15.909469328384567 -16.53028932838457 -19.4477 -20.4049 -20.9637 -21.1125 -21.3819 -9999.0 -9999.0 -9999.0 -22.67180932838457 -23.09780932838457 -26.38980932838457 -29.26780932838457
10286 1237664291001598065 183.650490489175 15.3446293748419 0.755286 0.244714 0.068982 0.011407 -9999.0 -16.090403337576554 -18.2057 -19.8192 -20.4522 -20.8466 -20.9751 -22.43369333757655 -23.163693337576554 -23.69269333757655 -24.28469333757655 -24.49269333757655 -24.62369333757655 -28.13769333757655
10287 1237664291001598067 183.650485405005 15.3446295599634 0.762568 0.237432 0.068982 0.011407 -9999.0 -9999.0 -18.2057 -19.8192 -20.4522 -20.8466 -20.9751 -22.38469333757655 -23.051693337576552 -23.40969333757655 -24.194693337576552 -24.26269333757655 -25.281693337576552 -28.77169333757655
10308 1237664291002319453 185.310304968988 15.2494153473763 0.974627 0.025373 0.063456 0.033585 -9999.0 -9999.0 -17.9899 -17.9193 -18.5264 -18.436 -18.4261 -9999.0 -9999.0 -9999.0 -22.596935378399742 -22.849935378399742 -24.74393537839974 -28.56493537839974
10309 1237664291002319454 185.310304968988 15.2494153473763 0.974627 0.025373 0.063456 0.033585 -9999.0 -9999.0 -17.9899 -17.9193 -18.5264 -18.436 -18.4261 -20.21093537839974 -21.677935378399738 -21.681935378399743 -22.38093537839974 -22.538935378399742 -24.748935378399743 -28.367935378399743
10332 1237664291003957544 189.270335308031 15.258787029682 0.95483 0.04517 0.062466 0.01 -9999.0 -9999.0 -19.385 -21.1501 -21.8718 -22.2716 -22.4557 -9999.0 -9999.0 -9999.0 -22.024270803491113 -22.497270803491112 -25.452270803491114 -28.337270803491116
10335 1237664291004088329 189.476896240637 15.2272880759622 0.51632 0.48368 0.069478 0.013538 -9999.0 -9999.0 -18.4664 -20.6314 -21.3264 -21.7518 -21.8272 -22.213005479080987 -22.894005479080988 -23.315005479080988 -23.97300547908099 -24.16500547908099 -24.893005479080987 -28.753005479080986
10337 1237664291004154020 189.750566698147 15.2699127896008 0.956992 0.043008 0.066543 0.009287 -17.216248314633674 -17.96068831463367 -19.2236 -21.0941 -21.831 -22.1907 -22.4572 -22.39180831463367 -22.992808314633674 -23.423808314633675 -24.274808314633674 -24.379808314633674 -27.230808314633673 -28.736808314633674
10338 1237664291004219467 189.778574190217 15.3584381292618 0.871391 0.128609 0.059054 0.010543 -15.903185060105685 -16.565885060105682 -19.6839 -21.5644 -22.2985 -22.6552 -22.855 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10339 1237664291004219527 189.81302474179 15.2864246361417 0.881 0.119 0.085175 0.022225 -9999.0 -16.021543198594394 -18.5738 -20.3634 -20.9961 -21.3457 -21.5836 -9999.0 -9999.0 -9999.0 -21.722933198594394 -21.876933198594394 -25.673933198594394 -29.104933198594395
10340 1237664291004219528 189.813020157649 15.2864185003572 0.858139 0.141861 0.085175 0.022225 -9999.0 -9999.0 -18.5738 -20.3634 -20.9961 -21.3457 -21.5836 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10359 1237664291005268072 192.307315372116 15.2529002336577 0.780542 0.219458 0.058876 0.012611 -9999.0 -16.824475147885707 -19.56 -20.8323 -21.5749 -21.8499 -22.1227 -9999.0 -9999.0 -9999.0 -21.3612151478857 -21.761215147885704 -24.9892151478857 -27.983215147885705
10360 1237664291005268074 192.307309640371 15.2528975671221 0.777253 0.222747 0.058876 0.012611 -16.0987451478857 -15.876015147885704 -19.56 -20.8323 -21.5749 -21.8499 -22.1227 -9999.0 -9999.0 -9999.0 -21.632215147885702 -21.974215147885705 -25.562215147885702 -28.477215147885705
10361 1237664291005333672 192.466129190575 15.0900982200388 0.541197 0.458803 0.062213 0.012314 -15.741999351257618 -15.93797935125762 -18.9758 -19.2243 -19.4457 -19.3844 -19.44 -9999.0 -9999.0 -9999.0 -20.15306935125762 -20.85106935125762 -24.86606935125762 -28.26606935125762
10362 1237664291005333674 192.481421530288 15.27763709977 0.627581 0.372419 0.077725 0.018872 -9999.0 -15.272809581385442 -19.2412 -20.4216 -20.8689 -20.9861 -21.0638 -22.543039581385443 -23.026039581385444 -23.441039581385443 -24.103039581385445 -24.250039581385444 -25.393039581385445 -29.064039581385444
10363 1237664291005333675 192.481417323096 15.277633298116 0.655034 0.344966 0.077725 0.018872 -16.95720958138544 -17.099609581385444 -19.2412 -20.4216 -20.8689 -20.9861 -21.0638 -9999.0 -9999.0 -9999.0 -20.628039581385444 -20.710039581385445 -25.392039581385443 -28.770039581385443
10364 1237664291005333676 192.481417345267 15.2776331360757 0.653028 0.346972 0.077725 0.018872 -9999.0 -9999.0 -19.2412 -20.4216 -20.8689 -20.9861 -21.0638 -9999.0 -9999.0 -9999.0 -22.761039581385443 -23.00103958138544 -25.391039581385442 -29.389039581385443
10387 1237664291007169167 196.850408799415 15.0552057670487 0.676619 0.323381 0.088616 0.034306 -9999.0 -9999.0 -18.6206 -18.9326 -19.326 -19.447 -19.3755 -22.0300371750303 -22.909037175030303 -23.3440371750303 -24.014037175030303 -24.250037175030304 -26.138037175030306 -28.978037175030302
10389 1237664291007299779 197.169677555891 14.8850113372329 0.748535 0.251465 0.077524 0.0276 -15.434884685908274 -16.44967468590827 -18.2737 -18.6543 -19.0001 -19.1737 -19.2114 -23.070114685908273 -23.739114685908273 -23.929114685908274 -24.280114685908273 -24.399114685908273 -26.200114685908275 -29.413114685908273
10391 1237664291007496320 197.649410573438 14.8830988121655 0.979135 0.020865 0.087423 0.017369 -9999.0 -9999.0 -19.6033 -20.8168 -21.6221 -21.9067 -22.2494 -9999.0 -9999.0 -9999.0 -22.475838262772356 -22.761838262772358 -26.46483826277236 -29.456838262772358
10393 1237664291007496423 197.644881849543 14.9124331039409 0.709699 0.290301 0.086645 0.041767 -17.09354350019118 -17.59569350019118 -17.706 -18.5699 -18.7722 -18.8325 -18.0419 -9999.0 -9999.0 -9999.0 -22.760273500191182 -22.84027350019118 -26.00227350019118 -28.87527350019118
10394 1237664291007496611 197.555763707777 14.8777594827693 0.754674 0.245326 0.058945 0.042311 -9999.0 -9999.0 -16.5222 -17.7414 -18.0174 -17.8745 -17.9564 -9999.0 -9999.0 -9999.0 -21.3688650556404 -21.2878650556404 -24.0808650556404 -28.0898650556404
10399 1237664291007955158 198.593716188438 14.926282088742 0.566162 0.433838 0.09342 0.03235 -9999.0 -15.52830984050409 -19.4638 -18.733 -18.9439 -18.9582 -18.8664 -9999.0 -9999.0 -9999.0 -22.979759840504087 -23.221759840504088 -26.11875984050409 -29.357759840504087
10400 1237664291008020538 198.891096290208 14.8067181646051 0.847878 0.152122 0.083187 0.028316 -9999.0 -17.24697962011333 -19.1237 -20.5635 -21.2071 -21.6222 -21.5943 -9999.0 -9999.0 -9999.0 -21.10068962011333 -21.235689620113327 -25.745689620113332 -28.82868962011333
10408 1237664291008282725 199.462995358198 14.7751349189183 0.981786 0.018214 0.074176 0.008681 -9999.0 -9999.0 -19.489 -21.3093 -22.0229 -22.3937 -22.6273 -9999.0 -9999.0 -9999.0 -22.202205986490608 -22.43120598649061 -25.018205986490607 -28.91920598649061
10412 1237664291008545211 200.006597554234 14.9206837554411 0.566368 0.433632 0.087262 0.030541 -9999.0 -9999.0 -18.1526 -18.6803 -18.9538 -19.0865 -19.7044 -21.273596891205433 -21.907596891205433 -22.76059689120543 -23.365596891205435 -23.665596891205432 -25.246596891205435 -29.485596891205432
10415 1237664291009069314 201.298678004804 14.8020646721996 0.678114 0.321886 0.04498 0.042976 -9999.0 -9999.0 -17.2479 -17.1127 -17.5225 -17.596 -17.5424 -9999.0 -9999.0 -9999.0 -19.40194875578606 -19.900948755786057 -23.76794875578606 -27.446948755786057
10416 1237664291009069315 201.298678004804 14.8020646721996 0.678114 0.321886 0.04498 0.042976 -9999.0 -14.533248755786058 -17.2479 -17.1127 -17.5225 -17.596 -17.5424 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
10427 1237664291009658899 202.654747088934 14.6491951177897 0.970978 0.029022 0.066696 0.012658 -9999.0 -16.00508898949628 -19.9926 -21.4526 -22.1828 -22.5563 -22.797 -9999.0 -9999.0 -9999.0 -22.13502898949628 -22.63302898949628 -25.342028989496278 -28.80502898949628
10428 1237664291009658986 202.634620133939 14.5956835478522 0.914257 0.085743 0.065288 0.019767 -9999.0 -15.89765506234545 -18.8891 -20.2662 -20.7956 -21.0992 -21.161 -9999.0 -9999.0 -9999.0 -21.917545062345447 -22.393545062345446 -25.848545062345448 -28.893545062345446
10430 1237664291009724628 202.789094050228 14.5501415040184 0.960058 0.039942 0.06713 0.010652 -9999.0 -14.278625676808922 -19.822 -21.503 -22.2013 -22.5574 -22.8333 -21.694775676808923 -22.353775676808922 -22.941775676808923 -23.360775676808924 -23.458775676808923 -25.498775676808926 -29.117775676808925
10444 1237664291009921131 203.351155369502 14.5071518353158 0.956419 0.043581 0.053974 0.009566 -13.383061182659599 -13.269171182659601 -19.1702 -20.8482 -21.5802 -21.9671 -22.1444 -9999.0 -9999.0 -9999.0 -22.3398511826596 -22.5488511826596 -24.8958511826596 -28.2218511826596
10445 1237664291009921132 203.342949971198 14.4969912711754 0.773611 0.226389 0.052535 0.010809 -9999.0 -15.55389192928547 -19.7006 -21.0044 -21.7014 -22.0394 -22.1991 -9999.0 -9999.0 -9999.0 -21.15093192928547 -21.29793192928547 -24.60693192928547 -28.27593192928547
10449 1237664291009986890 203.518905190112 14.5300496696258 0.852848 0.147152 0.065498 0.022002 -15.505569646186007 -15.762829646186006 -18.1425 -19.006 -19.3822 -19.3686 -19.4958 -9999.0 -9999.0 -9999.0 -21.694839646186004 -22.094839646186006 -25.901839646186005 -28.425839646186006
10450 1237664291009986891 203.518898396222 14.5300460687424 0.854114 0.145886 0.065498 0.022002 -9999.0 -9999.0 -18.1425 -19.006 -19.3822 -19.3686 -19.4958 -9999.0 -9999.0 -9999.0 -21.666839646186006 -21.929839646186007 -24.522839646186007 -28.434839646186006
10454 1237664291010117968 203.854195224279 14.6447214384955 0.505309 0.494691 0.055837 0.016526 -9999.0 -15.30731153649864 -18.1293 -19.0675 -19.3247 -19.4273 -19.8209 -20.549431536498638 -21.303431536498643 -21.808431536498638 -22.40143153649864 -22.675431536498643 -24.97843153649864 -28.00543153649864
10455 1237664291010118622 203.820969250197 14.5227360838427 0.543048 0.456952 0.086533 0.03584 -16.699468572395872 -17.093408572395873 -19.876 -18.9059 -19.2841 -19.4151 -19.9818 -9999.0 -9999.0 -9999.0 -21.126298572395875 -21.217298572395876 -25.33829857239587 -28.957298572395874
10458 1237664291010183868 203.954277845126 14.6022631471846 0.663778 0.336222 0.077489 0.026413 -18.45759148872991 -18.93747148872991 -17.611 -18.667 -18.7403 -18.8661 -19.3191 -22.68908148872991 -23.36008148872991 -23.73408148872991 -24.48008148872991 -24.68008148872991 -28.24508148872991 -30.535081488729908
10465 1237664291010642308 205.063516095095 14.4653748636039 0.720152 0.279848 0.057551 0.050301 -9999.0 -15.116300281214672 -14.8635 -17.7469 -18.0022 -17.6117 -18.0773 -21.11674028121467 -21.61074028121467 -22.266740281214673 -23.015740281214672 -23.23274028121467 -25.46674028121467 -28.043740281214674
